,0,1
941,36594,24045
942,36594,2037
943,36594,20469
944,36594,8191
945,928532,1813
946,928532,1098036
947,928532,3894
948,928532,3895
949,928532,3896
950,928532,83271
951,928532,1205623
952,928532,21416
953,928532,941
954,928532,10689
955,928532,1480130
956,928532,16841
957,928532,8654
958,928532,2524
959,928532,24045
960,928532,2037
961,928532,20469
962,928532,8191
963,1813,1098036
964,1813,3894
965,1813,3895
966,1813,3896
967,1813,83271
968,1813,1205623
969,1813,21416
970,1813,941
971,1813,10689
972,1813,1480130
973,1813,16841
974,1813,8654
975,1813,2524
976,1813,24045
977,1813,2037
978,1813,20469
979,1813,8191
980,1098036,3894
981,1098036,3895
982,1098036,3896
983,1098036,83271
984,1098036,1205623
985,1098036,21416
986,1098036,941
987,1098036,10689
988,1098036,1480130
989,1098036,16841
990,1098036,8654
991,1098036,2524
992,1098036,24045
993,1098036,2037
994,1098036,20469
995,1098036,8191
996,3894,3895
997,3894,3896
998,3894,83271
999,3894,1205623
1000,3894,21416
1001,3894,941
1002,3894,10689
1003,3894,1480130
1004,3894,16841
1005,3894,8654
1006,3894,2524
1007,3894,24045
1008,3894,2037
1009,3894,20469
1010,3894,8191
1011,3895,3896
1012,3895,83271
1013,3895,1205623
1014,3895,21416
1015,3895,941
1016,3895,10689
1017,3895,1480130
1018,3895,16841
1019,3895,8654
1020,3895,2524
1021,3895,24045
1022,3895,2037
1023,3895,20469
1024,3895,8191
1025,3896,83271
1026,3896,1205623
1027,3896,21416
1028,3896,941
1029,3896,10689
1030,3896,1480130
1031,3896,16841
1032,3896,8654
1033,3896,2524
1034,3896,24045
1035,3896,2037
1036,3896,20469
1037,3896,8191
1038,83271,1205623
1039,83271,21416
1040,83271,941
1041,83271,10689
1042,83271,1480130
1043,83271,16841
1044,83271,8654
1045,83271,2524
1046,83271,24045
1047,83271,2037
1048,83271,20469
1049,83271,8191
1050,1205623,21416
1051,1205623,941
1052,1205623,10689
1053,1205623,1480130
1054,1205623,16841
1055,1205623,8654
1056,1205623,2524
1057,1205623,24045
1058,1205623,2037
1059,1205623,20469
1060,1205623,8191
1061,21416,941
1062,21416,10689
1063,21416,1480130
1064,21416,16841
1065,21416,8654
1066,21416,2524
1067,21416,24045
1068,21416,2037
1069,21416,20469
1070,21416,8191
1071,941,10689
1072,941,1480130
1073,941,16841
1074,941,8654
1075,941,2524
1076,941,24045
1077,941,2037
1078,941,20469
1079,941,8191
1080,10689,1480130
1081,10689,16841
1082,10689,8654
1083,10689,2524
1084,10689,24045
1085,10689,2037
1086,10689,20469
1087,10689,8191
1088,1480130,16841
1089,1480130,8654
1090,1480130,2524
1091,1480130,24045
1092,1480130,2037
1093,1480130,20469
1094,1480130,8191
1095,16841,8654
1096,16841,2524
1097,16841,24045
1098,16841,2037
1099,16841,20469
1100,16841,8191
1101,8654,2524
1102,8654,24045
1103,8654,2037
1104,8654,20469
1105,8654,8191
1106,2524,24045
1107,2524,2037
1108,2524,20469
1109,2524,8191
1110,24045,2037
1111,24045,20469
1112,24045,8191
1113,2037,20469
1114,2037,8191
1115,20469,8191
1116,17287,17419
1117,17287,2206
1118,17287,2983
1119,17287,5293
1120,17287,21044
1121,17287,57675
1122,17287,8785
1123,17287,19159
1124,17287,118617
1125,17287,60900
1126,17287,17648
1127,17419,2206
1128,17419,2983
1129,17419,5293
1130,17419,21044
1131,17419,57675
1132,17419,8785
1133,17419,19159
1134,17419,118617
1135,17419,60900
1136,17419,17648
1137,2206,2983
1138,2206,5293
1139,2206,21044
1140,2206,57675
1141,2206,8785
1142,2206,19159
1143,2206,118617
1144,2206,60900
