,vote_average,genre_name_disc,profit,gender,id,name
472,6.5,Drama,30000000.0,1,6905,Bruce Dern
473,6.0,Comedy,70000000.0,2,21127,Bobby Cannavale
474,6.5,Drama,60000000.0,2,74242,Shea Whigham
475,6.0,Comedy,30000000.0,1,7489,Parker Posey
476,6.5,Action,130000000.0,2,17288,Michael Fassbender
477,6.5,Action,50000000.0,2,11107,Ben Foster
478,5.5,Comedy,100000000.0,1,60959,Jackie Sandler
479,6.0,Comedy,80000000.0,2,64342,Craig Robinson
480,6.0,Drama,100000000.0,2,4783,Sam Neill
481,6.5,Comedy,60000000.0,2,38582,David Krumholtz
482,6.5,Drama,40000000.0,1,6164,Josh Lucas
483,6.5,Comedy,130000000.0,2,44735,Jesse Eisenberg
484,6.0,Action,60000000.0,2,18082,Timothy Olyphant
485,6.0,Drama,70000000.0,1,51072,Kate Mara
486,6.0,Drama,30000000.0,2,3129,Tim Roth
487,6.5,Comedy,90000000.0,2,17039,Nick Offerman
488,6.0,Action,190000000.0,2,1372,Karl Urban
489,6.5,Adventure,200000000.0,2,2449,Kevin McNally
490,6.0,Comedy,30000000.0,2,39390,Michael Kenneth Williams
491,6.0,Action,40000000.0,2,5694,Robert Forster
492,6.5,Action,50000000.0,2,3197,Tom Sizemore
493,6.0,Action,90000000.0,2,1118,Rade Serbedzija
494,6.0,Comedy,90000000.0,1,46074,Rachael Harris
495,6.0,Animation,170000000.0,2,78798,Tom Kenny
496,6.0,Drama,40000000.0,2,1646,Udo Kier
497,6.5,Drama,140000000.0,1,2882,Diane Lane
498,6.5,Drama,80000000.0,2,52885,Ritchie Montgomery
499,6.5,Action,80000000.0,2,62064,Chris Pine
500,6.0,Comedy,110000000.0,2,41686,Neil Patrick Harris
501,7.0,Drama,210000000.0,2,71580,Benedict Cumberbatch
502,6.0,Comedy,100000000.0,1,71070,Amanda Seyfried
503,6.5,Drama,50000000.0,1,3967,Kate Beckinsale
504,6.5,Action,120000000.0,1,11705,Michelle Monaghan
505,6.0,Action,40000000.0,1,17286,Lena Headey
506,6.0,Action,230000000.0,2,10959,Shia LaBeouf
507,6.0,Comedy,90000000.0,2,20818,Allen Covert
508,6.0,Drama,-0.0,2,2641,Martin Landau
509,6.0,Comedy,30000000.0,1,59315,Olivia Wilde
510,6.0,Action,40000000.0,2,6908,Marc Macaulay
511,6.0,Comedy,10000000.0,1,7796,Illeana Douglas
512,6.5,Drama,120000000.0,2,8655,R. Lee Ermey
513,6.5,Action,130000000.0,2,529,Guy Pearce
514,6.0,Comedy,40000000.0,1,4496,Nora Dunn
515,5.5,Action,50000000.0,2,2714,Lance Henriksen
516,6.0,Comedy,60000000.0,1,8211,Mena Suvari
517,6.0,Comedy,70000000.0,2,21131,Joe Lo Truglio
518,6.0,Comedy,90000000.0,2,41088,Jason Segel
519,6.0,Comedy,100000000.0,2,62861,Andy Samberg
520,5.5,Comedy,50000000.0,1,7404,Sarah Silverman
521,6.5,Drama,130000000.0,2,5294,Chiwetel Ejiofor
522,6.0,Comedy,90000000.0,1,2535,Vivica A. Fox
523,6.5,Drama,40000000.0,2,30614,Ryan Gosling
524,6.5,Action,140000000.0,2,81685,Frank Grillo
525,6.5,Adventure,190000000.0,1,501,Dakota Fanning
526,6.5,Drama,100000000.0,2,1925,Vincent Cassel
527,5.5,Action,80000000.0,2,21315,Eric Roberts
528,6.0,Comedy,20000000.0,1,1910,Caroline Aaron
529,6.0,Comedy,40000000.0,1,328,Brittany Murphy
530,6.5,Action,90000000.0,2,12132,Michael Rooker
531,6.0,Drama,60000000.0,2,925,Paul Guilfoyle
532,5.5,Comedy,20000000.0,2,9046,Chazz Palminteri
533,6.5,Comedy,160000000.0,1,4,Carrie Fisher
534,5.5,Action,80000000.0,2,15111,Jean-Claude Van Damme
535,6.5,Drama,30000000.0,2,11315,Noah Emmerich
536,6.0,Comedy,50000000.0,1,139,Uma Thurman
537,6.5,Comedy,90000000.0,1,9278,Jennifer Garner
538,6.5,Action,120000000.0,2,20904,James Hong
539,6.0,Action,20000000.0,2,11864,Ryan Phillippe
540,6.0,Action,30000000.0,2,10430,Fred Ward
541,6.0,Comedy,80000000.0,2,58224,Jason Sudeikis
542,6.0,Comedy,100000000.0,1,40462,Kristen Bell
543,6.0,Action,110000000.0,2,17289,Rodrigo Santoro
544,6.0,Comedy,140000000.0,2,32895,Kevin James
545,6.5,Drama,50000000.0,2,6574,Clancy Brown
546,6.5,Action,260000000.0,2,74568,Chris Hemsworth
547,6.0,Comedy,110000000.0,2,54691,Christopher Mintz-Plasse
548,6.0,Drama,70000000.0,2,19487,Jay Hernandez
549,6.5,Action,50000000.0,2,25072,Oscar Isaac
550,6.5,Animation,480000000.0,2,84495,Jess Harnell
551,5.5,Comedy,20000000.0,2,49002,Donald Faison
552,5.0,Comedy,30000000.0,2,43120,Andy Dick
553,6.0,Comedy,30000000.0,1,22122,Meagan Good
554,7.0,Action,140000000.0,2,2524,Tom Hardy
555,6.0,Action,100000000.0,2,17287,Dominic West
556,6.5,Drama,20000000.0,1,15091,Melanie Lynskey
557,7.0,Drama,200000000.0,1,11356,Imelda Staunton
558,6.5,Drama,80000000.0,2,11064,David Strathairn
559,6.0,Comedy,60000000.0,1,15899,Jenifer Lewis
560,6.5,Drama,140000000.0,1,3713,Frances Fisher
561,6.5,Drama,40000000.0,2,17142,Paul Dano
562,6.0,Action,170000000.0,2,6972,Ian McShane
563,6.5,Animation,260000000.0,1,5149,Bonnie Hunt
564,6.0,Drama,20000000.0,2,19453,Tom Bower
565,6.5,Drama,30000000.0,2,1986,Peter Gerety
566,6.0,Animation,70000000.0,2,78729,Nathan Lane
567,6.5,Drama,80000000.0,1,21657,Vera Farmiga
568,6.5,Adventure,200000000.0,2,27972,Josh Hutcherson
569,6.5,Drama,130000000.0,2,17419,Bryan Cranston
570,6.0,Drama,70000000.0,2,7026,Rhys Ifans
571,6.5,Comedy,90000000.0,1,18050,Elle Fanning
572,6.5,Comedy,30000000.0,2,17637,Taye Diggs
573,6.5,Drama,80000000.0,2,4135,Robert Redford
574,6.5,Comedy,80000000.0,2,352,Dennis Haysbert
575,6.5,Drama,80000000.0,2,33235,Logan Lerman
576,6.0,Crime,50000000.0,2,5170,Mike Starr
577,6.5,Drama,20000000.0,2,40377,Roger Guenveur Smith
578,6.5,Drama,30000000.0,1,5606,Sissy Spacek
579,6.5,Action,100000000.0,1,530,Carrie-Anne Moss
580,6.0,Action,40000000.0,2,17328,Rufus Sewell
581,6.0,Comedy,40000000.0,2,21163,Gary Cole
582,6.0,Drama,50000000.0,1,326,Kim Basinger
583,5.5,Comedy,80000000.0,2,60950,David Spade
584,6.5,Drama,120000000.0,2,8783,Eric Bana
585,6.0,Action,30000000.0,1,15555,Piper Perabo
586,6.0,Comedy,130000000.0,2,298410,Keegan-Michael Key
587,6.5,Drama,40000000.0,2,13936,Frankie Faison
588,6.5,Comedy,40000000.0,1,6613,Minnie Driver
589,6.0,Comedy,20000000.0,1,21197,Janeane Garofalo
590,6.5,Drama,130000000.0,2,5530,James McAvoy
591,6.5,Drama,50000000.0,2,8289,Billy Crudup
592,6.5,Drama,40000000.0,2,2296,Clive Owen
593,6.5,Drama,20000000.0,2,1244,Jonathan Rhys Meyers
594,6.5,Drama,60000000.0,2,1173,Mark Margolis
595,6.5,Comedy,70000000.0,2,10872,Patton Oswalt
596,6.5,Comedy,40000000.0,1,3196,Juliette Lewis
597,6.5,Drama,270000000.0,1,72129,Jennifer Lawrence
598,6.5,Adventure,120000000.0,1,9878,Lois Maxwell
599,6.5,Drama,110000000.0,2,937,Derek Jacobi
600,6.5,Drama,130000000.0,1,3910,Frances McDormand
601,5.0,Comedy,30000000.0,2,10822,Stephen Dorff
602,6.5,Comedy,10000000.0,2,1243,Woody Allen
603,6.5,Drama,50000000.0,2,7868,Maury Chaykin
604,6.5,Comedy,70000000.0,1,5960,Mary Kay Place
605,6.5,Comedy,160000000.0,1,84223,Anna Kendrick
606,6.5,Drama,200000000.0,2,8536,Victor Garber
607,6.5,Drama,120000000.0,1,1834,Shirley Henderson
608,6.0,Action,100000000.0,2,3977,Joe Morton
609,6.0,Drama,120000000.0,2,5502,Bill Nunn
610,7.0,Drama,60000000.0,2,824,Ethan Suplee
611,6.0,Comedy,90000000.0,2,27105,Ed Helms
612,6.5,Drama,150000000.0,2,2219,Tobey Maguire
613,6.0,Comedy,50000000.0,2,2876,Matt Dillon
614,5.5,Animation,70000000.0,2,13472,Tim Curry
615,5.5,Comedy,20000000.0,1,10860,Jessica Biel
616,6.0,Comedy,120000000.0,1,515,Glenn Close
617,6.5,Drama,60000000.0,1,1038,Jodie Foster
618,5.5,Horror,70000000.0,1,11863,Sarah Michelle Gellar
619,6.0,Drama,90000000.0,1,9139,Celia Imrie
620,5.5,Horror,50000000.0,2,17005,Doug Jones
621,6.5,Comedy,70000000.0,2,1535,Brian Doyle-Murray
622,6.5,Drama,60000000.0,1,11616,Olivia Williams
623,6.5,Comedy,30000000.0,1,5657,Anjelica Huston
624,6.0,Comedy,70000000.0,1,69122,Heather Graham
625,6.5,Drama,100000000.0,1,9030,Thandie Newton
626,6.5,Comedy,60000000.0,2,15440,Jared Harris
627,6.0,Drama,10000000.0,2,18992,Aidan Quinn
628,6.0,Drama,20000000.0,2,16937,Rex Linn
629,6.5,Comedy,140000000.0,2,449,Jay Baruchel
630,6.5,Comedy,50000000.0,2,1117,Dennis Farina
631,7.0,Comedy,70000000.0,2,3636,Paul Newman
632,6.0,Comedy,80000000.0,2,9626,Rip Torn
633,6.0,Comedy,30000000.0,1,20189,Amy Smart
634,6.5,Animation,380000000.0,2,52699,Danny Mann
635,6.0,Comedy,30000000.0,1,11164,Kelly Preston
636,6.5,Action,60000000.0,2,1125,Ewen Bremner
637,6.5,Comedy,10000000.0,1,10431,Jennifer Jason Leigh
638,5.5,Drama,10000000.0,2,101847,Lance E. Nichols
639,6.0,Comedy,30000000.0,1,520,Sarah Jessica Parker
640,6.5,Action,140000000.0,1,14343,Rene Russo
641,6.5,Comedy,40000000.0,1,40036,Taraji P. Henson
642,6.5,Drama,110000000.0,2,35013,David Oyelowo
643,6.0,Comedy,130000000.0,2,60074,Jeff Garlin
644,6.0,Drama,20000000.0,2,9029,Stephen Rea
645,5.5,Action,50000000.0,1,57674,Alexa PenaVega
646,6.0,Comedy,10000000.0,2,5950,Seymour Cassel
647,6.5,Drama,40000000.0,1,20387,Clea DuVall
648,6.0,Action,80000000.0,2,1894,Scott Caan
649,6.5,Drama,180000000.0,2,2441,Tom Hollander
650,5.5,Comedy,110000000.0,2,28637,Andy Richter
651,6.0,Action,10000000.0,2,16475,Burt Reynolds
652,7.0,Adventure,360000000.0,2,7908,Frank Oz
653,7.0,Comedy,20000000.0,2,17881,Jason Schwartzman
654,6.0,Drama,40000000.0,2,10489,Jack McGee
655,5.5,Comedy,70000000.0,2,64856,Michael Jai White
656,6.5,Adventure,200000000.0,2,11275,Stephen Fry
657,6.0,Comedy,50000000.0,2,29222,Zac Efron
658,6.5,Drama,20000000.0,1,1902,Dianne Wiest
659,6.5,Drama,50000000.0,2,6197,Brian Dennehy
660,6.5,Adventure,40000000.0,2,4515,Treat Williams
661,6.5,Drama,80000000.0,2,4001,Simon Callow
662,6.5,Action,120000000.0,2,2220,Tony Curran
663,6.0,Comedy,40000000.0,2,12833,Edward Burns
664,6.5,Action,70000000.0,2,10017,Charlton Heston
665,6.5,Adventure,190000000.0,2,1295,Deep Roy
666,7.0,Drama,70000000.0,1,11148,Joan Allen
667,6.5,Drama,80000000.0,1,5470,Kristin Scott Thomas
668,6.5,Comedy,240000000.0,2,51990,T.J. Miller
669,6.0,Comedy,30000000.0,1,11826,Selma Blair
670,6.5,Drama,50000000.0,1,1812,Michelle Williams
671,6.5,Comedy,20000000.0,1,589,Daryl Hannah
672,6.0,Comedy,50000000.0,2,62831,Will Forte
673,7.0,Drama,60000000.0,2,7499,Jared Leto
674,6.0,Comedy,60000000.0,1,5344,Meg Ryan
675,6.5,Drama,40000000.0,2,13525,Matt Craven
676,5.5,Comedy,90000000.0,1,11870,Christine Baranski
677,6.0,Comedy,20000000.0,2,26485,Jim Belushi
678,6.5,Comedy,10000000.0,2,46593,Emile Hirsch
679,5.5,Horror,20000000.0,2,5139,Robert Englund
680,5.5,Comedy,70000000.0,2,21593,Jason Biggs
681,6.0,Action,80000000.0,2,79072,Kevin Durand
682,6.0,Animation,190000000.0,2,7090,Kelsey Grammer
683,6.5,Comedy,90000000.0,2,18070,Nicky Katt
684,6.5,Comedy,170000000.0,2,13,Albert Brooks
685,7.0,Adventure,470000000.0,2,114,Orlando Bloom
686,6.0,Comedy,70000000.0,2,17183,Jackie Earle Haley
687,6.0,Action,60000000.0,1,17628,Mary Elizabeth Winstead
688,6.0,Comedy,90000000.0,1,29930,Ivana Miličević
689,6.0,Comedy,40000000.0,1,8944,Jamie Lee Curtis
690,6.0,Drama,20000000.0,1,12519,Virginia Madsen
691,6.0,Action,40000000.0,1,8329,Radha Mitchell
692,6.0,Comedy,100000000.0,1,52851,Paula Patton
693,6.5,Action,100000000.0,2,6066,Dash Mihok
694,5.5,Comedy,50000000.0,1,14406,Lisa Kudrow
695,6.0,Animation,170000000.0,2,12898,Tim Allen
696,5.5,Comedy,90000000.0,2,56903,Tracy Morgan
697,6.5,Comedy,100000000.0,2,9629,Jon Gries
698,6.0,Comedy,20000000.0,1,25540,Sandra Oh
699,6.0,Drama,10000000.0,1,8256,Anne Heche
700,7.0,Adventure,350000000.0,2,11180,David Bradley
701,6.5,Comedy,210000000.0,2,73457,Chris Pratt
702,6.0,Action,140000000.0,2,31164,Adewale Akinnuoye-Agbaje
703,6.5,Comedy,40000000.0,1,516,Annette Bening
704,6.0,Action,90000000.0,2,1336,Jet Li
705,6.0,Action,30000000.0,2,60875,David Jensen
706,6.0,Comedy,150000000.0,2,15760,Josh Peck
707,6.0,Comedy,50000000.0,1,63522,Sofía Vergara
708,6.5,Comedy,110000000.0,2,54697,Dave Franco
709,6.5,Action,120000000.0,2,3982,Xander Berkeley
710,7.0,Drama,150000000.0,1,8293,Marion Cotillard
711,5.0,Comedy,30000000.0,2,33260,Freddie Prinze Jr.
712,6.0,Horror,60000000.0,2,2320,Julian Richings
713,5.5,Action,30000000.0,2,74036,Tom Arnold
714,6.5,Comedy,80000000.0,1,10882,Rosamund Pike
715,6.0,Comedy,40000000.0,1,4939,Téa Leoni
716,6.0,Action,60000000.0,2,38951,Reg E. Cathey
717,6.0,Drama,110000000.0,1,36594,Juno Temple
718,6.0,Comedy,90000000.0,2,15661,Clint Howard
719,6.0,Comedy,120000000.0,1,18973,Mila Kunis
720,6.5,Action,270000000.0,2,60279,Fred Tatasciore
721,6.5,Comedy,60000000.0,2,8177,Michael Ealy
722,6.0,Drama,120000000.0,2,8210,Wes Bentley
723,6.5,Action,110000000.0,2,20761,Sven-Ole Thorsen
724,6.0,Animation,60000000.0,2,41419,Hugh Laurie
725,6.0,Comedy,60000000.0,1,16855,Mandy Moore
726,6.0,Drama,70000000.0,2,17764,Charles S. Dutton
727,6.5,Comedy,40000000.0,2,13524,Christopher Guest
728,6.5,Action,330000000.0,2,8169,Tyrese Gibson
729,6.5,Comedy,90000000.0,2,3037,Richard Dreyfuss
730,6.5,Comedy,30000000.0,2,4239,Yasiin Bey
731,6.0,Comedy,50000000.0,1,10871,Natasha Lyonne
732,6.0,Comedy,40000000.0,2,980,Vinnie Jones
733,6.0,Action,40000000.0,2,2712,Michael Biehn
734,6.0,Action,30000000.0,2,10814,Wesley Snipes
735,6.0,Action,390000000.0,1,17647,Michelle Rodriguez
736,5.5,Comedy,30000000.0,2,58478,Kevin Nealon
737,6.5,Comedy,120000000.0,1,18686,Holly Hunter
738,6.0,Comedy,80000000.0,1,52852,Kat Dennings
739,6.5,Adventure,180000000.0,2,27752,Bruce Spence
740,6.5,Drama,20000000.0,2,61607,Adam LeFevre
741,6.0,Drama,10000000.0,1,4174,Claire Forlani
742,6.0,Comedy,110000000.0,2,12111,Justin Timberlake
743,6.0,Action,100000000.0,2,5414,Colin Salmon
744,6.5,Drama,90000000.0,2,928572,Scott Eastwood
745,6.0,Comedy,70000000.0,1,13636,Jane Krakowski
746,6.5,Drama,20000000.0,1,2206,Samantha Morton
747,6.0,Drama,40000000.0,2,6951,W. Earl Brown
748,6.5,Action,240000000.0,2,8191,Chris Ellis
749,6.5,Comedy,50000000.0,1,34847,Emma Roberts
750,6.0,Action,30000000.0,2,4886,Norman Reedus
751,6.0,Drama,60000000.0,1,18284,Loretta Devine
752,5.5,Comedy,90000000.0,2,19754,Tony Cox
753,6.0,Comedy,50000000.0,1,12931,Rita Wilson
754,5.5,Comedy,10000000.0,2,58563,David Alan Grier
755,6.0,Comedy,40000000.0,2,19303,Kevin Smith
756,6.5,Comedy,120000000.0,2,8396,Tom Lister Jr.
757,6.0,Drama,0.0,2,52647,Shawn Hatosy
758,6.0,Animation,230000000.0,2,18,Brad Garrett
759,6.0,Comedy,20000000.0,1,31714,Stacey Travis
760,7.0,Adventure,270000000.0,2,7060,Martin Freeman
761,6.5,Comedy,40000000.0,2,15543,Derek Luke
762,6.0,Comedy,60000000.0,2,11702,Adam Brody
763,6.0,Comedy,-10000000.0,2,4451,Mark Webber
764,6.0,Comedy,250000000.0,2,12073,Mike Myers
765,6.0,Action,60000000.0,2,6614,Cole Hauser
766,6.5,Drama,60000000.0,2,8767,Jim Caviezel
767,6.5,Comedy,120000000.0,2,7904,Billy Crystal
768,6.0,Comedy,90000000.0,2,1210,Héctor Elizondo
769,6.5,Animation,300000000.0,2,5724,Denis Leary
770,5.5,Comedy,50000000.0,2,62842,Eddie Griffin
771,6.5,Comedy,40000000.0,2,21278,Alan Alda
772,6.5,Comedy,80000000.0,2,17859,Wendell Pierce
773,6.5,Drama,20000000.0,2,4253,Jon Polito
774,6.0,Comedy,60000000.0,2,519,Martin Short
775,6.0,Action,80000000.0,2,540,Callum Keith Rennie
776,6.0,Comedy,190000000.0,2,4757,Rupert Everett
777,6.0,Drama,30000000.0,2,20766,Richard E. Grant
778,6.0,Comedy,70000000.0,2,1811,Randy Quaid
779,6.0,Action,30000000.0,2,15234,David Arquette
780,6.0,Comedy,90000000.0,2,15900,Paul Dooley
781,6.0,Drama,60000000.0,2,3266,Joe Mantegna
782,6.5,Drama,30000000.0,2,12122,Ron Rifkin
783,6.5,Drama,10000000.0,1,44079,Charlotte Rampling
784,6.5,Drama,130000000.0,2,155,Lucas Black
785,6.5,Action,140000000.0,2,27031,Tim Griffin
786,7.0,Action,100000000.0,2,37204,David Warshofsky
787,6.0,Comedy,180000000.0,2,65717,Jon Hamm
788,6.5,Drama,110000000.0,2,17194,Chance Kelly
789,6.5,Comedy,80000000.0,1,6692,Caroline Goodall
790,6.0,Action,90000000.0,2,8977,Craig T. Nelson
791,6.5,Drama,30000000.0,2,16460,Marcus Lyle Brown
792,6.5,Drama,90000000.0,2,742,Michael Byrne
793,7.0,Drama,390000000.0,1,477,Julie Walters
794,6.0,Comedy,20000000.0,1,59154,Tamala Jones
795,6.5,Comedy,40000000.0,1,43366,Ann Dowd
796,6.0,Adventure,180000000.0,2,1954,Billy Zane
797,6.0,Drama,30000000.0,2,16429,Jacob Vargas
798,6.5,Drama,160000000.0,1,83002,Jessica Chastain
799,5.5,Comedy,0.0,1,2230,Pam Grier
800,6.5,Drama,100000000.0,2,50217,Michael Kelly
801,6.0,Comedy,40000000.0,2,8687,Chi McBride
802,6.0,Drama,40000000.0,2,1473,Daniel von Bargen
803,6.5,Drama,60000000.0,2,785,James Russo
804,6.5,Action,180000000.0,2,2221,Leland Orser
805,6.5,Comedy,40000000.0,2,1466,Charles Durning
806,6.5,Fantasy,210000000.0,2,11769,Ted Raimi
807,6.0,Comedy,100000000.0,2,20220,Elden Henson
808,6.5,Comedy,50000000.0,1,7210,Kathleen Freeman
809,6.5,Adventure,320000000.0,2,10983,Richard Griffiths
810,6.0,Comedy,30000000.0,1,60073,Brie Larson
811,6.0,Science Fiction,100000000.0,2,1213786,Brent Spiner
812,6.0,Animation,70000000.0,1,7906,Jennifer Tilly
813,5.5,Comedy,40000000.0,2,62066,Faizon Love
814,6.5,Horror,90000000.0,2,2144,Tobin Bell
815,6.0,Comedy,100000000.0,2,20644,Aasif Mandvi
816,5.5,Action,20000000.0,2,16501,Milo Ventimiglia
817,6.5,Action,20000000.0,2,825,Stacy Keach
818,6.0,Horror,30000000.0,2,11866,Joshua Jackson
819,6.0,Comedy,90000000.0,2,17835,Ricky Gervais
820,6.5,Comedy,70000000.0,2,80602,Tyler Perry
821,6.5,Comedy,40000000.0,2,17402,Ron Livingston
822,6.5,Action,150000000.0,2,33,Gary Sinise
823,6.0,Comedy,60000000.0,1,17265,Hayden Panettiere
824,6.0,Action,20000000.0,2,7497,Holt McCallany
825,6.0,Drama,90000000.0,2,1370,Brad Dourif
826,5.5,Comedy,10000000.0,2,54812,Chevy Chase
827,6.5,Drama,40000000.0,2,11066,Hal Holbrook
828,6.5,Action,150000000.0,2,33192,Joel Edgerton
829,6.5,Action,180000000.0,2,9464,Harry Lennix
830,5.5,Comedy,20000000.0,1,1533,Andie MacDowell
831,6.5,Comedy,120000000.0,2,35219,Corey Burton
832,5.5,Comedy,70000000.0,1,1234,Tara Reid
833,6.0,Comedy,40000000.0,1,50463,Malin Åkerman
834,6.5,Action,70000000.0,2,27740,Walton Goggins
835,6.0,Drama,70000000.0,1,19957,Wendy Crewson
836,6.0,Drama,70000000.0,2,2683,Glenn Plummer
837,6.0,Action,70000000.0,2,78110,Scott Adkins
838,6.5,Action,120000000.0,2,30488,Miguel Sandoval
839,6.5,Drama,160000000.0,2,27319,Christoph Waltz
840,6.5,Drama,80000000.0,2,11181,Kenneth Branagh
841,6.5,Drama,50000000.0,2,61659,Chris Messina
842,6.5,Crime,90000000.0,1,39388,Amy Ryan
843,6.5,Adventure,120000000.0,2,11109,Nick Frost
844,6.5,Action,110000000.0,2,41020,E. Roger Mitchell
845,6.5,Drama,20000000.0,2,10692,Michael Pitt
846,6.5,Action,130000000.0,2,76512,Jason Clarke
847,6.0,Action,310000000.0,2,1480047,Pat Kiernan
848,6.5,Science Fiction,160000000.0,2,1749,Leonard Nimoy
849,6.5,Comedy,90000000.0,2,6008,Harry Shearer
850,6.5,Drama,160000000.0,2,3810,Javier Bardem
851,6.5,Drama,60000000.0,2,6163,Adam Goldberg
852,6.5,Drama,270000000.0,1,18997,Bryce Dallas Howard
853,6.0,Horror,60000000.0,1,17303,Ali Larter
854,6.0,Action,40000000.0,2,42993,Martin Donovan
855,6.0,Comedy,70000000.0,2,19767,Snoop Dogg
856,5.5,Comedy,10000000.0,1,1980,Mary McCormack
857,6.0,Action,20000000.0,2,36424,LL Cool J
858,6.5,Drama,20000000.0,2,52995,Edward Herrmann
859,6.5,Drama,60000000.0,2,40543,John Ortiz
860,6.5,Drama,230000000.0,2,21125,Richard Kind
861,6.0,Comedy,170000000.0,1,221581,Rebel Wilson
862,6.0,Adventure,140000000.0,2,56614,Ray Stevenson
863,6.5,Drama,330000000.0,2,1369,Bernard Hill
864,6.0,Comedy,220000000.0,2,44127,Larry King
865,6.5,Drama,30000000.0,1,6194,Claire Danes
866,5.5,Drama,30000000.0,1,343,Taryn Manning
867,6.5,Adventure,90000000.0,1,37153,Zoë Kravitz
868,6.0,Action,30000000.0,1,4430,Sharon Stone
869,6.0,Comedy,110000000.0,1,57451,Leslie Bibb
870,6.0,Comedy,10000000.0,2,84407,Jim Gaffigan
871,6.5,Comedy,210000000.0,2,543505,Jake Johnson
872,5.0,Comedy,50000000.0,1,28639,Carmen Electra
873,6.0,Adventure,200000000.0,2,21029,Billy Burke
874,6.5,Drama,20000000.0,2,11857,John Gielgud
875,6.5,Drama,130000000.0,2,59233,Scoot McNairy
876,6.0,Comedy,20000000.0,2,5384,Method Man
877,6.0,Action,10000000.0,1,6407,Marley Shelton
878,6.5,Action,120000000.0,2,11276,Tim Pigott-Smith
879,6.5,Drama,0.0,1,2838,Chloë Sevigny
880,6.5,Adventure,300000000.0,2,655,John Rhys-Davies
881,5.5,Comedy,50000000.0,2,9562,Marlon Wayans
882,7.0,Drama,50000000.0,1,36662,Carey Mulligan
883,7.0,Adventure,410000000.0,1,10990,Emma Watson
884,6.0,Comedy,100000000.0,2,11678,Rainn Wilson
885,6.5,Comedy,120000000.0,2,526,Lukas Haas
886,6.0,Comedy,10000000.0,2,20196,Boyd Banks
887,6.5,Drama,120000000.0,2,3417,Tony Goldwyn
888,6.0,Action,20000000.0,1,55085,Amber Heard
889,6.0,Comedy,30000000.0,1,49265,Lindsay Lohan
890,6.5,Adventure,410000000.0,2,10993,Tom Felton
891,5.5,Comedy,140000000.0,1,12110,Amy Sedaris
892,6.5,Action,130000000.0,2,15011,Brent Briscoe
893,6.0,Horror,120000000.0,2,19384,Tony Todd
894,6.5,Action,270000000.0,1,2038,Naomie Harris
895,6.5,Drama,100000000.0,2,1810,Heath Ledger
896,5.5,Comedy,30000000.0,2,58058,Lochlyn Munro
897,5.5,Action,40000000.0,1,2109,Kim Cattrall
898,5.5,Drama,40000000.0,2,16927,Gérard Depardieu
899,6.0,Drama,30000000.0,2,71913,Bokeem Woodbine
900,7.0,Drama,30000000.0,1,2617,Cara Seymour
901,6.0,Drama,50000000.0,2,68180,Gary Grubbs
902,6.0,Action,60000000.0,2,150,RZA
903,6.0,Action,30000000.0,2,86237,Joe Pingue
904,6.5,Comedy,100000000.0,2,6195,Harold Perrineau
905,6.5,Drama,180000000.0,2,21134,John Slattery
906,7.0,Drama,70000000.0,2,1284,Noah Taylor
907,7.0,Drama,130000000.0,2,4517,Joe Pesci
908,6.0,Drama,20000000.0,2,102441,Dick Miller
909,6.5,Action,80000000.0,2,2518,Gregg Henry
910,6.0,Action,40000000.0,2,2203,Neal McDonough
911,6.5,Drama,50000000.0,2,55755,Richard T. Jones
912,6.5,Comedy,50000000.0,2,4004,Jeffrey Jones
913,6.0,Drama,10000000.0,2,18325,Jeremy Northam
914,6.0,Comedy,70000000.0,1,35705,Regina Hall
915,6.0,Comedy,70000000.0,1,8263,Andrea Martin
916,6.5,Action,30000000.0,2,522,Rod Steiger
917,6.0,Comedy,60000000.0,2,22227,Christopher Meloni
918,6.5,Action,120000000.0,2,13726,Ned Beatty
919,6.5,Action,30000000.0,2,4765,Jason Robards
920,6.0,Drama,90000000.0,2,75604,Yul Vazquez
921,5.5,Comedy,100000000.0,2,95875,Andrew Daly
922,6.0,Comedy,30000000.0,2,12217,Jay Mohr
923,5.0,Comedy,70000000.0,2,77330,Kenan Thompson
924,6.0,Comedy,50000000.0,2,39995,Michael Cera
925,6.5,Family,400000000.0,2,12080,Conrad Vernon
926,5.5,Comedy,0.0,2,26473,Fisher Stevens
927,6.0,Action,50000000.0,2,20562,Antoni Corone
928,5.5,Comedy,110000000.0,2,16846,Harland Williams
929,5.5,Comedy,20000000.0,2,53493,Kal Penn
930,5.5,Comedy,20000000.0,1,67599,Vanessa Hudgens
931,6.0,Comedy,170000000.0,2,22970,Peter Dinklage
932,6.5,Action,10000000.0,2,28033,Arthur J. Nascarella
933,6.5,Drama,50000000.0,2,7036,Eric Stoltz
934,6.0,Drama,110000000.0,2,17244,Hayden Christensen
935,6.5,Comedy,20000000.0,1,2165,Rosanna Arquette
936,6.0,Drama,10000000.0,2,11665,Michael Angarano
937,6.5,Drama,110000000.0,1,15556,Rebecca Hall
938,6.5,Comedy,140000000.0,2,51797,Nathan Fillion
939,6.0,Comedy,0.0,2,18313,Michael Rispoli
940,5.5,Animation,160000000.0,2,41798,George Lopez
941,6.5,Comedy,20000000.0,2,974,Dexter Fletcher
942,6.5,Horror,40000000.0,2,11161,Tom Savini
